bathrooms,bedrooms,latitude,longitude,price,photos_num,description_len,features_len,Elevator,Cats Allowed,Hardwood Floors,Dogs Allowed,Doorman,Dishwasher,No Fee,Laundry in Building,Fitness Center,Pre-War,Laundry in Unit,Roof Deck,Outdoor Space,Dining Room,High Speed Internet,Balcony,Swimming Pool,Laundry In Building,New Construction,Terrace,studio,created_delta,building_id_ct,manager_id_ct,interest_level
2.0,3,40.8034,-73.9576,4000,4,241,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2012487.3,8286,19,0
1.0,2,40.7928,-73.9659,3550,6,114,12,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,-1994973.9,47,2533,1
1.0,1,40.7265,-73.984,3100,5,96,10,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,-2081203.4,4,2533,2
1.0,1,40.675,-73.955,2050,1,21,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1978021.4,8286,8,0
2.0,3,40.789,-73.9756,7000,8,127,14,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,-1943081.0,49,41,0
1.0,0,40.7811,-73.9482,1900,4,89,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2002164.4,10,373,1
1.0,1,40.7939,-73.9737,2695,6,81,7,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,-2114673.1,7,206,1
1.0,2,40.7198,-73.9974,3295,7,106,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2116311.0,8286,16,0
1.0,1,40.7593,-73.9628,2795,3,130,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2062818.6,9,93,0
1.0,2,40.7285,-73.979,2900,6,36,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1959347.9,8,55,0
1.0,1,40.7832,-73.9519,2275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2011026.2,13,410,0
1.0,3,40.7314,-73.9893,4995,5,50,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2098033.8,2,2533,1
1.0,1,40.7608,-73.9863,2100,6,34,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2017372.3,1,11,0
2.0,2,40.7746,-73.9914,9095,7,269,4,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-2185135.5,10,31,0
1.0,2,40.7053,-74.0161,3420,8,238,14,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,-2064047.7,215,64,0
1.0,2,40.799,-73.9634,3200,0,75,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2099036.4,8286,13,0
1.0,2,40.7984,-73.9632,2595,8,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2012066.3,34,24,1
1.0,0,40.7465,-73.9957,3350,13,227,5,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2062888.6,6,2,0
1.0,2,40.7255,-73.9884,3250,4,119,4,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-2114869.5,16,72,2
1.0,0,40.7601,-73.9901,2095,3,35,5,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1994648.5,133,27,0
1.0,0,40.7777,-73.9532,2200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2132570.0,24,2533,0
1.0,0,40.7637,-73.9846,2650,5,97,8,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,-2174810.5,115,60,0
1.0,1,40.755,-73.9663,2950,4,30,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2068010.7,10,122,0
1.0,1,40.7539,-73.9677,3700,0,392,4,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2090325.3,8286,20,0
1.0,3,40.7416,-74.0025,5695,3,129,4,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,-2054122.5,20,47,0
1.0,1,40.7722,-73.9585,2700,8,66,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2090007.4,11,12,0
2.0,2,40.6887,-73.9851,4370,1,128,5,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-2046860.7,38,26,0
2.0,2,40.7364,-73.9776,5070,13,66,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2012411.7,3,42,0
1.0,1,40.7768,-73.9537,2600,5,50,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2167996.9,8286,21,1
1.0,2,40.7749,-73.9484,2500,2,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2048336.9,1,15,1
1.0,0,40.7739,-73.9528,2400,5,79,4,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-1986333.2,39,7,0
1.0,2,40.7045,-74.0089,2995,6,52,5,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,-2141698.5,96,19,1
1.0,1,40.6777,-73.9799,2550,4,79,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2086549.9,3,12,1
1.0,2,40.7692,-73.9258,2600,6,112,8,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,-2002384.0,17,14,1
1.0,1,40.7473,-73.9736,2695,5,9,5,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,-2133093.3,28,128,0
1.0,3,40.7413,-73.9779,4300,8,77,7,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-2149918.3,125,87,1
1.0,1,40.7597,-73.989,2650,3,52,5,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-1937431.2,24,12,0
2.0,4,40.6697,-73.9548,4495,0,114,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1960770.9,8286,2533,0
1.0,1,40.7274,-74.0319,2660,12,47,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2055590.0,1,47,0
1.0,1,40.8327,-73.943,1925,4,53,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2054787.7,4,64,0
1.0,3,40.7318,-73.9822,3860,4,83,13,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,-2183978.0,63,210,0
1.0,2,40.7443,-73.9805,3000,5,94,13,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,-2150111.5,33,168,2
1.0,1,40.7477,-73.9757,2395,6,67,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2136176.3,3,29,2
1.0,0,40.7333,-73.9921,2850,5,77,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-2069018.8,3,115,1
1.0,2,40.7081,-74.0065,5250,8,14,5,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2097127.4,165,3,0
1.0,3,40.7823,-73.951,3700,5,95,10,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,-2014917.2,22,82,1
1.0,0,40.7601,-73.99,2099,4,122,9,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,-1985129.9,133,48,1
1.0,1,40.7909,-73.9773,2975,5,39,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-2184329.9,18,36,0
1.0,0,40.7466,-73.9779,2500,2,106,10,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,-2132615.8,8286,72,0
2.0,2,40.7191,-74.0109,6295,4,77,10,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,-1977549.8,46,40,0
1.0,0,40.6368,-73.9722,1675,14,24,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2011379.2,10,7,1
2.0,2,40.6938,-73.9669,5025,7,142,14,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,-2014952.5,7,5,0
1.0,2,40.7268,-74.0018,4050,5,85,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2159514.0,8286,12,0
2.0,3,40.7247,-73.9789,4950,4,77,8,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-2183936.0,5,87,0
3.0,4,40.7726,-73.956,9000,8,90,10,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,-1942864.2,2,26,0
1.0,0,40.6838,-73.9666,1825,3,31,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2011187.7,14,5,1
1.0,1,40.7199,-73.9538,2850,6,56,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,-2157872.8,2,90,0
1.0,0,40.7198,-73.9974,2195,5,62,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-2174979.1,10,30,0
1.0,2,40.7087,-73.955,3700,8,54,6,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1950820.2,14,7,0
1.0,0,40.7991,-73.9597,2650,7,256,12,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-2055042.8,8286,3,0
1.0,1,40.7995,-73.9667,2700,6,57,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1941610.1,2,11,0
1.0,1,40.7663,-73.8235,1800,11,112,7,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,-2010439.4,4,16,1
1.0,0,40.6838,-73.9666,1825,4,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2046502.6,14,11,0
1.0,2,40.7053,-74.0161,3100,4,86,11,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,-1985625.4,215,2533,0
1.0,2,40.7766,-73.9452,2729,3,84,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,-1951781.8,18,22,1
1.0,1,40.7847,-73.9475,2000,4,96,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2097565.5,2,7,1
1.0,2,40.6996,-73.9185,2700,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2086159.6,8,79,0
1.0,1,40.8051,-73.9497,2350,5,177,7,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-2081019.6,1,17,0
1.0,2,40.7516,-73.969,3495,6,129,8,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,-2010966.1,92,82,0
2.0,3,40.7568,-73.9982,4892,19,130,16,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,-2068067.9,275,71,1
1.0,2,40.6352,-73.962,1800,4,34,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1943472.7,6,5,2
1.0,0,40.7271,-73.8691,1425,3,80,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2088418.2,2,13,0
1.0,1,40.6645,-73.9807,2300,7,188,3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-2174733.8,3,4,1
1.0,3,40.7444,-73.9754,5450,6,89,7,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,-1984561.2,79,87,0
1.0,2,40.7946,-73.9354,2100,0,15,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2081767.9,8286,24,0
1.0,0,40.7756,-73.981,1870,5,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1994725.0,4,144,0
1.0,2,40.7278,-73.9999,2875,1,64,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2131829.3,10,30,2
2.0,4,40.8374,-73.9437,3400,3,88,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2142224.0,8286,15,1
1.0,1,40.7838,-73.9534,4025,7,89,5,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1951673.8,62,24,0
1.0,2,40.754,-73.9687,2500,4,95,5,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-2107194.3,2,25,0
1.0,0,40.7448,-73.9919,3345,7,72,5,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1950524.5,20,19,0
1.0,1,40.7838,-73.9535,3900,10,108,5,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-2150420.8,62,191,0
1.0,0,40.7213,-73.9822,2100,7,16,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2185488.8,8286,56,0
1.0,1,40.7296,-73.9986,2795,5,38,5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2064364.2,14,11,0
1.0,0,40.776,-73.9839,3605,0,0,10,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,-2038450.8,41,320,0
1.0,1,40.7391,-74.0016,3200,5,152,6,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-1951605.5,23,32,1
1.0,0,40.7439,-73.9971,2600,2,25,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2159499.3,8286,10,0
1.0,0,40.7601,-73.99,2150,4,80,5,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,-2068057.3,133,8,1
1.0,2,40.7412,-73.9772,3300,5,112,7,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-2053282.4,131,57,0
1.0,0,40.7516,-73.969,2400,4,103,4,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-2002410.4,92,289,1
1.0,2,40.7282,-73.9892,2400,0,53,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2012549.9,20,30,1
1.0,1,40.7704,-73.9566,3895,5,137,4,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-2115473.3,55,164,0
1.0,1,40.7559,-73.993,4195,8,180,9,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2098454.7,8286,330,0
2.0,1,40.7624,-73.9964,3545,9,122,11,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,-1985385.9,70,12,0
1.0,3,40.7579,-73.9092,2700,18,108,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2133287.8,1,20,0
1.0,2,40.7051,-74.0104,4850,10,180,6,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2102326.9,20,30,0
1.0,0,40.7808,-73.9766,2100,0,0,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2168108.6,8286,9,0
1.0,3,40.6867,-73.957,2600,3,55,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2090396.9,3,21,0
2.0,5,40.6895,-73.9735,7995,15,265,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2106986.7,1,3,0
1.0,2,40.796,-73.9742,3450,7,293,8,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,-2072746.1,108,36,1
1.0,1,40.7074,-74.0122,2675,5,148,8,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,-2157839.6,73,316,1
1.0,3,40.7919,-73.9669,3795,7,81,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1977530.4,3,154,0
1.0,0,40.7399,-73.9805,1850,4,80,5,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-2115450.2,19,134,1
1.5,2,40.7465,-74.0029,4600,7,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2085983.4,8,44,0
1.0,2,40.7656,-73.9905,3875,5,81,5,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2185033.3,15,60,0
1.0,2,40.7388,-74.0018,4250,5,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2055058.7,58,73,0
2.0,2,40.6972,-73.993,4708,7,344,8,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,-2067976.5,3,22,1
1.0,0,40.7197,-73.996,1800,5,58,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2062670.3,15,31,1
1.0,3,40.8026,-73.9655,4200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2124230.4,14,11,0
1.0,2,40.7733,-73.9902,3100,7,154,11,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,-1942414.7,23,33,0
1.0,3,40.7319,-73.9832,3500,13,217,13,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,-2015019.2,23,83,1
1.0,1,40.7743,-73.9874,2155,5,66,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,-2055705.9,8286,17,1
1.0,2,40.7653,-73.9879,3000,9,76,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1951415.1,6,25,2
1.0,2,40.7418,-73.9798,4295,4,95,8,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,-2069265.9,7,66,0
1.0,2,40.7064,-74.0096,3350,6,102,11,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,-2183986.0,111,34,1
2.0,2,40.77,-73.9838,5795,5,80,8,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-2106608.8,35,50,0
1.0,3,40.7302,-73.9826,5195,6,53,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1999581.6,44,2,1
1.0,1,40.7482,-73.989,3800,7,93,6,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,-2054297.8,16,79,0
1.0,1,40.7476,-73.9742,2325,5,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2115906.4,18,56,0
1.0,2,40.7594,-73.9513,4195,5,113,5,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,-2067857.1,4,54,0
1.0,1,40.7512,-74.0026,3595,8,93,4,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-2055259.0,38,106,0
1.0,1,40.7425,-73.9789,3095,8,75,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1977240.6,56,191,0
1.0,1,40.7334,-74.0047,5550,5,100,7,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,-2115294.3,101,6,0
1.0,1,40.7318,-74.0044,2975,4,71,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2081735.9,8286,7,0
1.0,3,40.7464,-73.9802,5300,7,85,11,1,0,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,-2046788.6,54,60,0
1.0,1,40.7074,-74.0122,3735,0,0,11,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,-1952045.2,73,320,0
1.0,2,42.3459,-71.0794,4186,9,11,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2097093.5,2,2,0
1.0,1,40.7695,-73.9603,3650,6,75,4,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2116332.0,8286,17,0
1.0,2,40.7219,-73.9867,4095,1,57,6,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,-2133299.1,4,11,0
1.0,2,40.7918,-73.9726,4195,2,57,5,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2176442.2,5,28,0
1.0,0,40.6838,-73.9666,2100,1,96,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2124563.6,14,34,0
1.0,2,40.799,-73.9634,3200,7,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2068957.0,3,59,0
1.0,2,40.6704,-73.9227,1650,6,24,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2123208.6,4,81,2
1.0,2,40.7394,-73.9811,3999,6,173,8,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,-2053552.6,13,60,0
1.0,2,40.6843,-73.9828,2887,6,87,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2087900.0,1,12,1
1.0,0,40.7801,-73.9516,1750,5,97,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2183865.6,11,63,2
1.0,3,40.7862,-73.9423,2975,5,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2012491.5,8286,9,0
1.0,2,40.7644,-73.9905,4295,5,117,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2185025.5,26,69,0
2.0,2,40.7959,-73.9742,5000,3,47,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2055528.9,108,25,0
1.0,2,40.7586,-73.9938,3200,8,125,13,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,-2184949.3,30,33,1
1.0,0,40.7383,-74.0006,2525,4,35,7,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-1994557.5,18,15,0
1.0,3,40.7967,-73.9623,3995,8,91,6,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-2010591.5,4,154,0
1.0,3,40.7399,-74.0036,6500,8,76,8,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,-2054348.6,58,61,0
1.0,1,40.7399,-73.9804,2300,5,125,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-2054190.2,2,373,1
1.0,2,40.6799,-73.9061,2450,9,68,6,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2059688.4,1,7,0
1.0,1,40.7276,-74.0311,2715,0,47,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1986473.7,2,47,0
2.0,2,40.7829,-73.9452,2800,5,81,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1985513.2,4,44,0
1.0,3,40.7317,-73.9821,4300,5,100,5,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2098092.2,63,115,0
1.0,2,40.7618,-73.9921,2200,3,64,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2010493.7,16,50,0
1.0,2,40.7943,-73.9675,3400,3,174,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2166423.5,56,214,0
1.0,3,40.708,-74.0149,4025,7,149,7,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,-2045458.8,212,47,0
1.0,0,40.7634,-73.9638,3100,9,27,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2133025.7,44,24,0
1.0,1,40.745,-73.9863,4095,6,85,8,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-2183835.7,50,34,1
1.0,1,40.761,-73.9922,2150,7,76,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2011964.7,1,27,0
1.0,1,40.7407,-74.0003,2650,4,60,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2116365.6,8286,2,0
1.0,0,40.7637,-73.9847,2595,9,77,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-1947467.3,1,42,0
2.0,2,40.7179,-74.0148,4600,6,131,7,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,-2097797.5,26,162,0
1.0,0,40.7491,-73.9789,2350,2,0,4,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2086482.9,72,53,0
1.0,0,40.69,-73.9919,2780,3,111,12,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,-2141799.2,8286,11,0
1.0,2,40.7357,-73.8543,2250,8,65,5,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,-2015233.5,5,63,1
1.0,2,40.7199,-73.8382,2350,4,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1978066.4,3,2533,0
1.0,0,40.7711,-73.9515,2150,3,47,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-1977410.0,16,95,0
1.0,2,40.8012,-73.966,3000,8,104,7,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,-2064070.6,19,35,0
2.0,3,40.7518,-73.9944,5903,5,133,12,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,-2015003.4,74,23,0
1.0,1,40.7572,-73.9648,2750,6,63,5,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-2123468.8,33,20,1
1.0,1,40.7635,-73.9848,2855,5,24,5,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1968962.9,115,44,0
1.0,2,40.7868,-73.9695,3350,3,150,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2068061.6,2,77,0
1.0,1,40.7613,-73.9998,3390,7,99,12,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,-2014937.0,123,14,0
1.0,1,40.7779,-73.9515,3970,4,54,6,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,-2107689.3,8286,15,0
2.0,2,40.7702,-73.9805,7400,4,181,6,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2107325.3,5,2,0
